name,price,regular_price,discount_price,has_discount,url,source
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi EC950.M Coffee Maker Black/Silver,1199.0,1199.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi ECAM320.60.B Magnifica Plus Coffee Machine Black,2649.0,2649.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi ECAM320.60.B Magnifica Plus Coffee Machine Black,2649.0,2649.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi ECAM320.60.B Magnifica Plus Coffee Machine Black,2649.0,2649.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee machine DeLonghi ECAM320.60.B Magnifica Plus Coffee Machine Black,2649.0,2649.0,,False,https://coffeepin.ge/en/collections/vendors?q=DeLonghi,COFFEEPIN
Coffee Glasses Melitta for Espresso,59.0,59.0,,False,https://coffeepin.ge/en/collections/vendors?q=Melitta,COFFEEPIN
Coffee Glasses Melitta for Espresso,59.0,59.0,,False,https://coffeepin.ge/en/collections/vendors?q=Melitta,COFFEEPIN
Coffee Glasses Melitta for Espresso,59.0,59.0,,False,https://coffeepin.ge/en/collections/vendors?q=Melitta,COFFEEPIN
Coffee Glasses Melitta for Espresso,59.0,59.0,,False,https://coffeepin.ge/en/collections/vendors?q=Melitta,COFFEEPIN
Coffee Glasses Melitta for Espresso,59.0,59.0,,False,https://coffeepin.ge/en/collections/vendors?q=Melitta,COFFEEPIN
